14 68 0
10 69 0
11 69 0
12 69 0
13 69 0
14 69 0
10 70 0
11 70 0
12 70 0
13 70 0
14 70 0
10 71 0
11 71 0
12 71 0
13 71 0
14 71 0
10 72 0
11 72 0
12 72 0
13 72 0
14 72 0
10 73 0
11 73 0
12 73 0
13 73 0
14 73 0
10 74 0
11 74 0
12 74 0
13 74 0
14 74 0
90 25 0
89 25 0
88 25 0
87 25 0
86 25 0
90 26 0
89 26 0
88 26 0
87 26 0
86 26 0
90 27 0
89 27 0
88 27 0
87 27 0
86 27 0
90 28 0
89 28 0
88 28 0
87 28 0
86 28 0
90 29 0
89 29 0
88 29 0
87 29 0
86 29 0
90 30 0
89 30 0
88 30 0
87 30 0
86 30 0
90 31 0
89 31 0
88 31 0
87 31 0
86 31 0
90 32 0
89 32 0
88 32 0
87 32 0
86 32 0
90 33 0
89 33 0
88 33 0
87 33 0
86 33 0
90 34 0
89 34 0
88 34 0
87 34 0
86 34 0
90 35 0
89 35 0
88 35 0
87 35 0
86 35 0
90 36 0
89 36 0
88 36 0
87 36 0
86 36 0
90 37 0
89 37 0
88 37 0
87 37 0
86 37 0
90 38 0
89 38 0
88 38 0
87 38 0
86 38 0
90 39 0
89 39 0
88 39 0
87 39 0
86 39 0
90 40 0
89 40 0
88 40 0
87 40 0
86 40 0
90 41 0
89 41 0
88 41 0
87 41 0
86 41 0
90 42 0
89 42 0
88 42 0
87 42 0
86 42 0
90 43 0
89 43 0
88 43 0
87 43 0
86 43 0
90 44 0
89 44 0
88 44 0
87 44 0
86 44 0
90 45 0
89 45 0
88 45 0
87 45 0
86 45 0
90 46 0
89 46 0
88 46 0
87 46 0
86 46 0
90 47 0
89 47 0
88 47 0
87 47 0
86 47 0
90 48 0
89 48 0
88 48 0
87 48 0
86 48 0
90 49 0
89 49 0
88 49 0
87 49 0
86 49 0
90 50 0
89 50 0
88 50 0
87 50 0
86 50 0
90 51 0
89 51 0
88 51 0
87 51 0
86 51 0
90 52 0
89 52 0
88 52 0
87 52 0
86 52 0
90 53 0
89 53 0
88 53 0
87 53 0
86 53 0
90 54 0
89 54 0
88 54 0
87 54 0
86 54 0
90 55 0
89 55 0
88 55 0
87 55 0
86 55 0
90 56 0
89 56 0
88 56 0
87 56 0
86 56 0
90 57 0
89 57 0
88 57 0
87 57 0
86 57 0
90 58 0
89 58 0
88 58 0
87 58 0
86 58 0
90 59 0
89 59 0
88 59 0
87 59 0
86 59 0
90 60 0
89 60 0
88 60 0
87 60 0
86 60 0
90 61 0
89 61 0
88 61 0
87 61 0
86 61 0
90 62 0
89 62 0
88 62 0
87 62 0
86 62 0
90 63 0
89 63 0
88 63 0
87 63 0
86 63 0
90 64 0
89 64 0
88 64 0
87 64 0
86 64 0
90 65 0
89 65 0
88 65 0
87 65 0
86 65 0
90 66 0
89 66 0
88 66 0
87 66 0
86 66 0
90 67 0
89 67 0
88 67 0
87 67 0
86 67 0
90 68 0
89 68 0
88 68 0
87 68 0
86 68 0
90 69 0
89 69 0
88 69 0
87 69 0
86 69 0
90 70 0
89 70 0
88 70 0
87 70 0
86 70 0
90 71 0
89 71 0
88 71 0
87 71 0
86 71 0
90 72 0
89 72 0
88 72 0
87 72 0
86 72 0
90 73 0
89 73 0
88 73 0
87 73 0
86 73 0
90 74 0
89 74 0
88 74 0
87 74 0
86 74 0
25 10 0
25 11 0
25 12 0
25 13 0
25 14 0
26 10 0
26 11 0
26 12 0
26 13 0
26 14 0
27 10 0
27 11 0
27 12 0
27 13 0
27 14 0
28 10 0
28 11 0
28 12 0
28 13 0
28 14 0
29 10 0
29 11 0
29 12 0
29 13 0
29 14 0
30 10 0
30 11 0
30 12 0
30 13 0
30 14 0
31 10 0
31 11 0
31 12 0
31 13 0
31 14 0
32 10 0
32 11 0
32 12 0
32 13 0
32 14 0
33 10 0
33 11 0
33 12 0
33 13 0
33 14 0
34 10 0
34 11 0
34 12 0
34 13 0
34 14 0
35 10 0
35 11 0
35 12 0
35 13 0
35 14 0
36 10 0
36 11 0
36 12 0
36 13 0
36 14 0
37 10 0
37 11 0
37 12 0
37 13 0
37 14 0
38 10 0
38 11 0
38 12 0
38 13 0
38 14 0
39 10 0
39 11 0
39 12 0
39 13 0
39 14 0
40 10 0
40 11 0
40 12 0
40 13 0
40 14 0
41 10 0
41 11 0
41 12 0
41 13 0
41 14 0
42 10 0
42 11 0
42 12 0
42 13 0
42 14 0
43 10 0
43 11 0
43 12 0
43 13 0
43 14 0
44 10 0
44 11 0
44 12 0
44 13 0
44 14 0
45 10 0
45 11 0
45 12 0
45 13 0
45 14 0
46 10 0
46 11 0
46 12 0
46 13 0
46 14 0
47 10 0
47 11 0
47 12 0
47 13 0
47 14 0
48 10 0
48 11 0
48 12 0
48 13 0
48 14 0
49 10 0
49 11 0
49 12 0
49 13 0
49 14 0
50 10 0
50 11 0
50 12 0
50 13 0
50 14 0
51 10 0
51 11 0
51 12 0
51 13 0
51 14 0
52 10 0
52 11 0
52 12 0
52 13 0
52 14 0
53 10 0
53 11 0
53 12 0
53 13 0
53 14 0
54 10 0
54 11 0
54 12 0
54 13 0
54 14 0
55 10 0
55 11 0
55 12 0
55 13 0
55 14 0
56 10 0
56 11 0
56 12 0
56 13 0
56 14 0
57 10 0
57 11 0
57 12 0
57 13 0
57 14 0
58 10 0
58 11 0
58 12 0
58 13 0
58 14 0
59 10 0
59 11 0
59 12 0
59 13 0
59 14 0
60 10 0
60 11 0
60 12 0
60 13 0
60 14 0
61 10 0
61 11 0
61 12 0
61 13 0
61 14 0
62 10 0
62 11 0
62 12 0
62 13 0
62 14 0
63 10 0
63 11 0
63 12 0
63 13 0
63 14 0
64 10 0
64 11 0
64 12 0
64 13 0
64 14 0
65 10 0
65 11 0
65 12 0
65 13 0
65 14 0
66 10 0
66 11 0
66 12 0
66 13 0
66 14 0
67 10 0
67 11 0
67 12 0
67 13 0
67 14 0
68 10 0
68 11 0
68 12 0
68 13 0
68 14 0
69 10 0
69 11 0
69 12 0
69 13 0
69 14 0
70 10 0
70 11 0
70 12 0
70 13 0
70 14 0
71 10 0
71 11 0
71 12 0
71 13 0
71 14 0
72 10 0
72 11 0
72 12 0
72 13 0
72 14 0
73 10 0
73 11 0
73 12 0
73 13 0
73 14 0
74 10 0
74 11 0
74 12 0
74 13 0
74 14 0
25 90 0
25 89 0
25 88 0
25 87 0
25 86 0
26 90 0
26 89 0
26 88 0
26 87 0
26 86 0
27 90 0
27 89 0
27 88 0
27 87 0
27 86 0
28 90 0
28 89 0
28 88 0
28 87 0
28 86 0
29 90 0
29 89 0
29 88 0
29 87 0
29 86 0
30 90 0
30 89 0
30 88 0
30 87 0
30 86 0
31 90 0
31 89 0
31 88 0
31 87 0
31 86 0
32 90 0
32 89 0
32 88 0
32 87 0
32 86 0
33 90 0
33 89 0
33 88 0
33 87 0
33 86 0
34 90 0
34 89 0
34 88 0
34 87 0
34 86 0
35 90 0
35 89 0
35 88 0
35 87 0
35 86 0
36 90 0
36 89 0
36 88 0
36 87 0
36 86 0
37 90 0
37 89 0
37 88 0
37 87 0
37 86 0
38 90 0
38 89 0
38 88 0
38 87 0
38 86 0
39 90 0
39 89 0
39 88 0
39 87 0
39 86 0
40 90 0
40 89 0
40 88 0
40 87 0
40 86 0
41 90 0
41 89 0
41 88 0
41 87 0
41 86 0
42 90 0
42 89 0
42 88 0
42 87 0
42 86 0
43 90 0
43 89 0
43 88 0
43 87 0
43 86 0
44 90 0
44 89 0
44 88 0
44 87 0
44 86 0
45 90 0
45 89 0
45 88 0
45 87 0
45 86 0
46 90 0
46 89 0
46 88 0
46 87 0
46 86 0
47 90 0
47 89 0
47 88 0
47 87 0
47 86 0
48 90 0
48 89 0
48 88 0
48 87 0
48 86 0
49 90 0
49 89 0
49 88 0
49 87 0
49 86 0
50 90 0
50 89 0
50 88 0
50 87 0
50 86 0
51 90 0
51 89 0
51 88 0
51 87 0
51 86 0
52 90 0
52 89 0
52 88 0
52 87 0
52 86 0
53 90 0
53 89 0
53 88 0
53 87 0
53 86 0
54 90 0
54 89 0
54 88 0
54 87 0
54 86 0
55 90 0
55 89 0
55 88 0
55 87 0
55 86 0
56 90 0
56 89 0
56 88 0
56 87 0
56 86 0
57 90 0
57 89 0
57 88 0
57 87 0
57 86 0
58 90 0
58 89 0
58 88 0
58 87 0
58 86 0
59 90 0
59 89 0
59 88 0
59 87 0
59 86 0
60 90 0
60 89 0
60 88 0
60 87 0
60 86 0
61 90 0
61 89 0
61 88 0
61 87 0
61 86 0
62 90 0
62 89 0
62 88 0
62 87 0
62 86 0
63 90 0
63 89 0
63 88 0
63 87 0
63 86 0
64 90 0
64 89 0
64 88 0
64 87 0
64 86 0
65 90 0
65 89 0
65 88 0
65 87 0
65 86 0
66 90 0
66 89 0
66 88 0
66 87 0
66 86 0
67 90 0
67 89 0
67 88 0
67 87 0
67 86 0
68 90 0
68 89 0
68 88 0
68 87 0
68 86 0
69 90 0
69 89 0
69 88 0
69 87 0
69 86 0
70 90 0
70 89 0
70 88 0
70 87 0
70 86 0
71 90 0
71 89 0
71 88 0
71 87 0
71 86 0
72 90 0
72 89 0
72 88 0
72 87 0
72 86 0
73 90 0
73 89 0
73 88 0
73 87 0
73 86 0
74 90 0
74 89 0
74 88 0
74 87 0
74 86 0
25 25 0
26 25 0
27 25 0
28 25 0
29 25 0
30 25 0
31 25 0
32 25 0
33 25 0
34 25 0
35 25 0
36 25 0
37 25 0
38 25 0
39 25 0
40 25 0
41 25 0
42 25 0
43 25 0
44 25 0
25 26 0
26 26 0
27 26 0
28 26 0
29 26 0
30 26 0
31 26 0
32 26 0
33 26 0
34 26 0
35 26 0
36 26 0
37 26 0
38 26 0
39 26 0
40 26 0
41 26 0
42 26 0
43 26 0
44 26 0
25 27 0
26 27 0
27 27 0
28 27 0
29 27 0
30 27 0
31 27 0
32 27 0
33 27 0
34 27 0
35 27 0
36 27 0
37 27 0
38 27 0
39 27 0
40 27 0
41 27 0
42 27 0
43 27 0
44 27 0
25 28 0
26 28 0
27 28 0
28 28 0
29 28 0
30 28 0
31 28 0
32 28 0
33 28 0
34 28 0
35 28 0
36 28 0
37 28 0
38 28 0
39 28 0
40 28 0
41 28 0
42 28 0
43 28 0
44 28 0
25 29 0
26 29 0
27 29 0
28 29 0
29 29 0
30 29 0
31 29 0
32 29 0
33 29 0
34 29 0
35 29 0
36 29 0
37 29 0
38 29 0
39 29 0
40 29 0
41 29 0
42 29 0
43 29 0
44 29 0
25 30 0
26 30 0
27 30 0
28 30 0
29 30 0
30 30 0
31 30 0
32 30 0
33 30 0
34 30 0
35 30 0
36 30 0
37 30 0
38 30 0
39 30 0
40 30 0
41 30 0
42 30 0
43 30 0
44 30 0
25 31 0
26 31 0
27 31 0
28 31 0
29 31 0
30 31 0
31 31 0
32 31 0
33 31 0
34 31 0
35 31 0
36 31 0
37 31 0
38 31 0
39 31 0
40 31 0
41 31 0
42 31 0
43 31 0
44 31 0
25 32 0
26 32 0
27 32 0
28 32 0
29 32 0
30 32 0
31 32 0
32 32 0
33 32 0
34 32 0
35 32 0
36 32 0
37 32 0
38 32 0
39 32 0
40 32 0
41 32 0
42 32 0
43 32 0
44 32 0
25 33 0
26 33 0
27 33 0
28 33 0
29 33 0
30 33 0
31 33 0
32 33 0
33 33 0
34 33 0
35 33 0
36 33 0
37 33 0
38 33 0
39 33 0
40 33 0
41 33 0
42 33 0
43 33 0
44 33 0
25 34 0
26 34 0
27 34 0
28 34 0
29 34 0
30 34 0
31 34 0
32 34 0
33 34 0
34 34 0
35 34 0
36 34 0
37 34 0
38 34 0
39 34 0
40 34 0
41 34 0
42 34 0
43 34 0
44 34 0
25 35 0
26 35 0
27 35 0
28 35 0
29 35 0
30 35 0
31 35 0
32 35 0
33 35 0
34 35 0
35 35 0
36 35 0
37 35 0
38 35 0
39 35 0
40 35 0
41 35 0
42 35 0
43 35 0
44 35 0
25 36 0
26 36 0
27 36 0
28 36 0
29 36 0
30 36 0
31 36 0
32 36 0
33 36 0
34 36 0
35 36 0
36 36 0
37 36 0
38 36 0
39 36 0
40 36 0
41 36 0
42 36 0
43 36 0
44 36 0
25 37 0
26 37 0
27 37 0
28 37 0
29 37 0
30 37 0
31 37 0
32 37 0
33 37 0
34 37 0
35 37 0
36 37 0
37 37 0
38 37 0
39 37 0
40 37 0
41 37 0
42 37 0
43 37 0
44 37 0
25 38 0
26 38 0
27 38 0
28 38 0
29 38 0
30 38 0
31 38 0
32 38 0
33 38 0
34 38 0
35 38 0
36 38 0
37 38 0
38 38 0
39 38 0
40 38 0
41 38 0
42 38 0
43 38 0
44 38 0
25 39 0
26 39 0
27 39 0
28 39 0
29 39 0
30 39 0
31 39 0
32 39 0
33 39 0
34 39 0
35 39 0
36 39 0
37 39 0
38 39 0
39 39 0
40 39 0
41 39 0
42 39 0
43 39 0
44 39 0
25 40 0
26 40 0
27 40 0
28 40 0
29 40 0
30 40 0
31 40 0
32 40 0
33 40 0
34 40 0
35 40 0
36 40 0
37 40 0
38 40 0
39 40 0
40 40 0
41 40 0
42 40 0
43 40 0
44 40 0
25 41 0
26 41 0
27 41 0
28 41 0
29 41 0
30 41 0
31 41 0
32 41 0
33 41 0
34 41 0
35 41 0
36 41 0
37 41 0
38 41 0
39 41 0
40 41 0
41 41 0
42 41 0
43 41 0
44 41 0
25 42 0
26 42 0
27 42 0
28 42 0
29 42 0
30 42 0
31 42 0
32 42 0
33 42 0
34 42 0
35 42 0
36 42 0
37 42 0
38 42 0
39 42 0
40 42 0
41 42 0
42 42 0
43 42 0
44 42 0
25 43 0
26 43 0
27 43 0
28 43 0
29 43 0
30 43 0
31 43 0
32 43 0
33 43 0
34 43 0
35 43 0
36 43 0
37 43 0
38 43 0
39 43 0
40 43 0
41 43 0
42 43 0
43 43 0
44 43 0
25 44 0
26 44 0
27 44 0
28 44 0
29 44 0
30 44 0
31 44 0
32 44 0
33 44 0
34 44 0
35 44 0
36 44 0
37 44 0
38 44 0
39 44 0
40 44 0
41 44 0
42 44 0
43 44 0
44 44 0
25 75 0
26 75 0
27 75 0
28 75 0
29 75 0
30 75 0
31 75 0
32 75 0
33 75 0
34 75 0
35 75 0
36 75 0
37 75 0
38 75 0
39 75 0
40 75 0
41 75 0
42 75 0
43 75 0
44 75 0
25 74 0
26 74 0
27 74 0
28 74 0
29 74 0
30 74 0
31 74 0
32 74 0
33 74 0
34 74 0
35 74 0
36 74 0
37 74 0
38 74 0
39 74 0
40 74 0
41 74 0
42 74 0
43 74 0
44 74 0
25 73 0
26 73 0
27 73 0
28 73 0
29 73 0
30 73 0
31 73 0
32 73 0
33 73 0
34 73 0
35 73 0
36 73 0
37 73 0
38 73 0
39 73 0
40 73 0
41 73 0
42 73 0
43 73 0
44 73 0
25 72 0
26 72 0
27 72 0
28 72 0
29 72 0
30 72 0
31 72 0
32 72 0
33 72 0
34 72 0
35 72 0
36 72 0
37 72 0
38 72 0
39 72 0
40 72 0
41 72 0
42 72 0
43 72 0
44 72 0
25 71 0
26 71 0
27 71 0
28 71 0
29 71 0
30 71 0
31 71 0
32 71 0
33 71 0
34 71 0
35 71 0
36 71 0
37 71 0
38 71 0
39 71 0
40 71 0
41 71 0
42 71 0
43 71 0
44 71 0
25 70 0
26 70 0
27 70 0
28 70 0
29 70 0
30 70 0
31 70 0
32 70 0
33 70 0
34 70 0
35 70 0
36 70 0
37 70 0
38 70 0
39 70 0
40 70 0
41 70 0
42 70 0
43 70 0
44 70 0
25 69 0
26 69 0
27 69 0
28 69 0
29 69 0
30 69 0
31 69 0
32 69 0
33 69 0
34 69 0
35 69 0
36 69 0
37 69 0
38 69 0
39 69 0
40 69 0
41 69 0
42 69 0
43 69 0
44 69 0
25 68 0
26 68 0
27 68 0
28 68 0
29 68 0
30 68 0
31 68 0
32 68 0
33 68 0
34 68 0
35 68 0
36 68 0
37 68 0
38 68 0
39 68 0
40 68 0
41 68 0
42 68 0
43 68 0
44 68 0
25 67 0
26 67 0
27 67 0
28 67 0
29 67 0
30 67 0
31 67 0
32 67 0
33 67 0
34 67 0
35 67 0
36 67 0
37 67 0
38 67 0
39 67 0
40 67 0
41 67 0
42 67 0
43 67 0
44 67 0
25 66 0
26 66 0
27 66 0
28 66 0
29 66 0
30 66 0
31 66 0
32 66 0
33 66 0
34 66 0
35 66 0
36 66 0
37 66 0
38 66 0
39 66 0
40 66 0
41 66 0
42 66 0
43 66 0
44 66 0
25 65 0
26 65 0
27 65 0
28 65 0
29 65 0
30 65 0
31 65 0
32 65 0
33 65 0
34 65 0
35 65 0
36 65 0
37 65 0
38 65 0
39 65 0
40 65 0
41 65 0
42 65 0
43 65 0
44 65 0
25 64 0
26 64 0
27 64 0
28 64 0
29 64 0
30 64 0
31 64 0
32 64 0
33 64 0
34 64 0
35 64 0
36 64 0
37 64 0
38 64 0
39 64 0
40 64 0
41 64 0
42 64 0
43 64 0
44 64 0
25 63 0
26 63 0
27 63 0
28 63 0
29 63 0
30 63 0
31 63 0
32 63 0
33 63 0
34 63 0
35 63 0
36 63 0
37 63 0
38 63 0
39 63 0
40 63 0
41 63 0
42 63 0
43 63 0
44 63 0
25 62 0
26 62 0
27 62 0
28 62 0
29 62 0
30 62 0
31 62 0
32 62 0
33 62 0
34 62 0
35 62 0
36 62 0
37 62 0
38 62 0
39 62 0
40 62 0
41 62 0
42 62 0
43 62 0
44 62 0
25 61 0
26 61 0
27 61 0
28 61 0
29 61 0
30 61 0
31 61 0
32 61 0
33 61 0
34 61 0
35 61 0
36 61 0
37 61 0
38 61 0
39 61 0
40 61 0
41 61 0
42 61 0
43 61 0
44 61 0
25 60 0
26 60 0
27 60 0
28 60 0
29 60 0
30 60 0
31 60 0
32 60 0
33 60 0
34 60 0
35 60 0
36 60 0
37 60 0
38 60 0
39 60 0
40 60 0
41 60 0
42 60 0
43 60 0
44 60 0
25 59 0
26 59 0
27 59 0
28 59 0
29 59 0
30 59 0
31 59 0
32 59 0
33 59 0
34 59 0
35 59 0
36 59 0
37 59 0
38 59 0
39 59 0
40 59 0
41 59 0
42 59 0
43 59 0
44 59 0
25 58 0
26 58 0
27 58 0
28 58 0
29 58 0
30 58 0
31 58 0
32 58 0
33 58 0
34 58 0
35 58 0
36 58 0
37 58 0
38 58 0
39 58 0
40 58 0
41 58 0
42 58 0
43 58 0
44 58 0
25 57 0
26 57 0
27 57 0
28 57 0
29 57 0
30 57 0
31 57 0
32 57 0
33 57 0
34 57 0
35 57 0
36 57 0
37 57 0
38 57 0
39 57 0
40 57 0
41 57 0
42 57 0
43 57 0
44 57 0
25 56 0
26 56 0
27 56 0
28 56 0
29 56 0
30 56 0
31 56 0
32 56 0
33 56 0
34 56 0
35 56 0
36 56 0
37 56 0
38 56 0
39 56 0
40 56 0
41 56 0
42 56 0
43 56 0
44 56 0
75 25 0
74 25 0
73 25 0
72 25 0
71 25 0
70 25 0
69 25 0
68 25 0
67 25 0
66 25 0
65 25 0
64 25 0
63 25 0
62 25 0
61 25 0
60 25 0
59 25 0
58 25 0
57 25 0
56 25 0
75 26 0
74 26 0
73 26 0
72 26 0
71 26 0
70 26 0
69 26 0
68 26 0
67 26 0
66 26 0
65 26 0
64 26 0
63 26 0
62 26 0
61 26 0
60 26 0
59 26 0
58 26 0
57 26 0
56 26 0
75 27 0
74 27 0
73 27 0
72 27 0
71 27 0
70 27 0
69 27 0
68 27 0
67 27 0
66 27 0
65 27 0
64 27 0
63 27 0
62 27 0
61 27 0
60 27 0
59 27 0
58 27 0
57 27 0
56 27 0
75 28 0
74 28 0
73 28 0
72 28 0
71 28 0
70 28 0
69 28 0
68 28 0
67 28 0
66 28 0
65 28 0
64 28 0
63 28 0
62 28 0
61 28 0
60 28 0
59 28 0
58 28 0
57 28 0
56 28 0
75 29 0
74 29 0
73 29 0
72 29 0
71 29 0
70 29 0
69 29 0
68 29 0
67 29 0
66 29 0
65 29 0
64 29 0
63 29 0
62 29 0
61 29 0
60 29 0
59 29 0
58 29 0
57 29 0
56 29 0
75 30 0
74 30 0
73 30 0
72 30 0
71 30 0
70 30 0
69 30 0
68 30 0
67 30 0
66 30 0
65 30 0
64 30 0
63 30 0
62 30 0
61 30 0
60 30 0
59 30 0
58 30 0
57 30 0
56 30 0
75 31 0
74 31 0
73 31 0
72 31 0
71 31 0
70 31 0
69 31 0
68 31 0
67 31 0
66 31 0
65 31 0
64 31 0
63 31 0
62 31 0
61 31 0
60 31 0
59 31 0
58 31 0
57 31 0
56 31 0
75 32 0
74 32 0
73 32 0
72 32 0
71 32 0
70 32 0
69 32 0
68 32 0
67 32 0
66 32 0
65 32 0
64 32 0
63 32 0
62 32 0
61 32 0
60 32 0
59 32 0
58 32 0
57 32 0
56 32 0
75 33 0
74 33 0
73 33 0
72 33 0
71 33 0
70 33 0
69 33 0
68 33 0
67 33 0
66 33 0
65 33 0
64 33 0
63 33 0
62 33 0
61 33 0
60 33 0
59 33 0
58 33 0
57 33 0
56 33 0
75 34 0
74 34 0
73 34 0
72 34 0
71 34 0
70 34 0
69 34 0
68 34 0
67 34 0
66 34 0
65 34 0
64 34 0
63 34 0
62 34 0
61 34 0
60 34 0
59 34 0
58 34 0
57 34 0
56 34 0
75 35 0
74 35 0
73 35 0
72 35 0
71 35 0
70 35 0
69 35 0
68 35 0
67 35 0
66 35 0
65 35 0
64 35 0
63 35 0
62 35 0
61 35 0
60 35 0
59 35 0
58 35 0
57 35 0
56 35 0
75 36 0
74 36 0
73 36 0
72 36 0
71 36 0
70 36 0
69 36 0
68 36 0
67 36 0
66 36 0
65 36 0
64 36 0
63 36 0
62 36 0
61 36 0
60 36 0
59 36 0
58 36 0
57 36 0
56 36 0
75 37 0
74 37 0
73 37 0
72 37 0
71 37 0
70 37 0
69 37 0
68 37 0
67 37 0
66 37 0
65 37 0
64 37 0
63 37 0
62 37 0
61 37 0
60 37 0
59 37 0
58 37 0
57 37 0
56 37 0
75 38 0
74 38 0
73 38 0
72 38 0
71 38 0
70 38 0
69 38 0
68 38 0
67 38 0
66 38 0
65 38 0
64 38 0
63 38 0
62 38 0
61 38 0
60 38 0
59 38 0
58 38 0
57 38 0
56 38 0
75 39 0
74 39 0
73 39 0
72 39 0
71 39 0
70 39 0
69 39 0
68 39 0
67 39 0
66 39 0
65 39 0
64 39 0
63 39 0
62 39 0
61 39 0
60 39 0
59 39 0
58 39 0
57 39 0
56 39 0
75 40 0
74 40 0
73 40 0
72 40 0
71 40 0
70 40 0
69 40 0
68 40 0
67 40 0
66 40 0
65 40 0
64 40 0
63 40 0
62 40 0
61 40 0
60 40 0
59 40 0
58 40 0
57 40 0
56 40 0
75 41 0
74 41 0
73 41 0
72 41 0
71 41 0
70 41 0
69 41 0
68 41 0
67 41 0
66 41 0
65 41 0
64 41 0
63 41 0
62 41 0
61 41 0
60 41 0
59 41 0
58 41 0
57 41 0
56 41 0
75 42 0
74 42 0
73 42 0
72 42 0
71 42 0
70 42 0
69 42 0
68 42 0
67 42 0
66 42 0
65 42 0
64 42 0
63 42 0
62 42 0
61 42 0
60 42 0
59 42 0
58 42 0
57 42 0
56 42 0
75 43 0
74 43 0
73 43 0
72 43 0
71 43 0
70 43 0
69 43 0
68 43 0
67 43 0
66 43 0
65 43 0
64 43 0
63 43 0
62 43 0
61 43 0
60 43 0
59 43 0
58 43 0
57 43 0
56 43 0
75 44 0
74 44 0
73 44 0
72 44 0
71 44 0
70 44 0
69 44 0
68 44 0
67 44 0
66 44 0
65 44 0
64 44 0
63 44 0
62 44 0
61 44 0
60 44 0
59 44 0
58 44 0
57 44 0
56 44 0
75 75 0
74 75 0
73 75 0
72 75 0
71 75 0
70 75 0
69 75 0
68 75 0
67 75 0
66 75 0
65 75 0
64 75 0
63 75 0
62 75 0
61 75 0
60 75 0
59 75 0
58 75 0
57 75 0
56 75 0
75 74 0
74 74 0
73 74 0
72 74 0
71 74 0
70 74 0
69 74 0
68 74 0
67 74 0
66 74 0
65 74 0
