100
100
2700
13 42
14 42
10 43
11 43
12 43
13 43
14 43
10 44
11 44
12 44
13 44
14 44
10 45
11 45
12 45
13 45
14 45
10 46
11 46
12 46
13 46
14 46
10 47
11 47
12 47
13 47
14 47
10 48
11 48
12 48
13 48
14 48
10 49
11 49
12 49
13 49
14 49
10 50
11 50
12 50
13 50
14 50
10 51
11 51
12 51
13 51
14 51
10 52
11 52
12 52
13 52
14 52
10 53
11 53
12 53
13 53
14 53
10 54
11 54
12 54
13 54
14 54
10 55
11 55
12 55
13 55
14 55
10 56
11 56
12 56
13 56
14 56
10 57
11 57
12 57
13 57
14 57
10 58
11 58
12 58
13 58
14 58
10 59
11 59
12 59
13 59
14 59
10 60
11 60
12 60
13 60
14 60
10 61
11 61
12 61
13 61
14 61
10 62
11 62
12 62
13 62
14 62
10 63
11 63
12 63
13 63
14 63
10 64
11 64
12 64
13 64
14 64
10 65
11 65
12 65
13 65
14 65
10 66
11 66
12 66
13 66
14 66
10 67
11 67
12 67
13 67
14 67
10 68
11 68
12 68
13 68
14 68
10 69
11 69
12 69
13 69
14 69
10 70
11 70
12 70
13 70
14 70
10 71
11 71
12 71
13 71
14 71
10 72
11 72
12 72
13 72
14 72
10 73
11 73
12 73
13 73
14 73
10 74
11 74
12 74
13 74
14 74
90 25
89 25
88 25
87 25
86 25
90 26
89 26
88 26
87 26
86 26
90 27
89 27
88 27
87 27
86 27
90 28
89 28
88 28
87 28
86 28
90 29
89 29
88 29
87 29
86 29
90 30
89 30
88 30
87 30
86 30
90 31
89 31
88 31
87 31
86 31
90 32
89 32
88 32
87 32
86 32
90 33
89 33
88 33
87 33
86 33
90 34
89 34
88 34
87 34
86 34
90 35
89 35
88 35
87 35
86 35
90 36
89 36
88 36
87 36
86 36
90 37
89 37
88 37
87 37
86 37
90 38
89 38
88 38
87 38
86 38
90 39
89 39
88 39
87 39
86 39
90 40
89 40
88 40
87 40
86 40
90 41
89 41
88 41
87 41
86 41
90 42
89 42
88 42
87 42
86 42
90 43
89 43
88 43
87 43
86 43
90 44
89 44
88 44
87 44
86 44
90 45
89 45
88 45
87 45
86 45
90 46
89 46
88 46
87 46
86 46
90 47
89 47
88 47
87 47
86 47
90 48
89 48
88 48
87 48
86 48
90 49
89 49
88 49
87 49
86 49
90 50
89 50
88 50
87 50
86 50
90 51
89 51
88 51
87 51
86 51
90 52
89 52
88 52
87 52
86 52
90 53
89 53
88 53
87 53
86 53
90 54
89 54
88 54
87 54
86 54
90 55
89 55
88 55
87 55
86 55
90 56
89 56
88 56
87 56
86 56
90 57
89 57
88 57
87 57
86 57
90 58
89 58
88 58
87 58
86 58
90 59
89 59
88 59
87 59
86 59
90 60
89 60
88 60
87 60
86 60
90 61
89 61
88 61
87 61
86 61
90 62
89 62
88 62
87 62
86 62
90 63
89 63
88 63
87 63
86 63
90 64
89 64
88 64
87 64
86 64
90 65
89 65
88 65
87 65
86 65
90 66
89 66
88 66
87 66
86 66
90 67
89 67
88 67
87 67
86 67
90 68
89 68
88 68
87 68
86 68
90 69
89 69
88 69
87 69
86 69
90 70
89 70
88 70
87 70
86 70
90 71
89 71
88 71
87 71
86 71
90 72
89 72
88 72
87 72
86 72
90 73
89 73
88 73
87 73
86 73
90 74
89 74
88 74
87 74
86 74
25 25
25 26
25 27
25 28
25 29
25 30
25 31
25 32
25 33
25 34
25 35
25 36
25 37
25 38
25 39
25 40
25 41
25 42
25 43
25 44
26 25
26 26
26 27
26 28
26 29
26 30
26 31
26 32
26 33
26 34
26 35
26 36
26 37
26 38
26 39
26 40
26 41
26 42
26 43
26 44
27 25
27 26
27 27
27 28
27 29
27 30
27 31
27 32
27 33
27 34
27 35
27 36
27 37
27 38
27 39
27 40
27 41
27 42
27 43
27 44
28 25
28 26
28 27
28 28
28 29
28 30
28 31
28 32
28 33
28 34
28 35
28 36
28 37
28 38
28 39
28 40
28 41
28 42
28 43
28 44
29 25
29 26
29 27
29 28
29 29
29 30
29 31
29 32
29 33
29 34
29 35
29 36
29 37
29 38
29 39
29 40
29 41
29 42
29 43
29 44
30 25
30 26
30 27
30 28
30 29
30 30
30 31
30 32
30 33
30 34
30 35
30 36
30 37
30 38
30 39
30 40
30 41
30 42
30 43
30 44
31 25
31 26
31 27
31 28
31 29
31 30
31 31
31 32
31 33
31 34
31 35
31 36
31 37
31 38
31 39
31 40
31 41
31 42
31 43
31 44
32 25
32 26
32 27
32 28
32 29
32 30
32 31
32 32
32 33
32 34
32 35
32 36
32 37
32 38
32 39
32 40
32 41
32 42
32 43
32 44
33 25
33 26
33 27
33 28
33 29
33 30
33 31
33 32
33 33
33 34
33 35
33 36
33 37
33 38
33 39
33 40
33 41
33 42
33 43
33 44
34 25
34 26
34 27
34 28
34 29
34 30
34 31
34 32
34 33
34 34
34 35
34 36
34 37
34 38
34 39
34 40
34 41
34 42
34 43
34 44
35 25
35 26
35 27
35 28
35 29
35 30
35 31
35 32
35 33
35 34
35 35
35 36
35 37
35 38
35 39
35 40
35 41
35 42
35 43
35 44
36 25
36 26
36 27
36 28
36 29
36 30
36 31
36 32
36 33
36 34
36 35
36 36
36 37
36 38
36 39
36 40
36 41
36 42
36 43
36 44
37 25
37 26
37 27
37 28
37 29
37 30
37 31
37 32
37 33
37 34
37 35
37 36
37 37
37 38
37 39
37 40
37 41
37 42
37 43
37 44
38 25
38 26
38 27
38 28
38 29
38 30
38 31
38 32
38 33
38 34
38 35
38 36
38 37
38 38
38 39
38 40
38 41
38 42
38 43
38 44
39 25
39 26
39 27
39 28
39 29
39 30
39 31
39 32
39 33
39 34
39 35
39 36
39 37
39 38
39 39
39 40
39 41
39 42
39 43
39 44
40 25
40 26
40 27
40 28
40 29
40 30
40 31
40 32
40 33
40 34
40 35
40 36
40 37
40 38
40 39
40 40
40 41
40 42
40 43
40 44
41 25
41 26
41 27
41 28
41 29
41 30
41 31
41 32
41 33
41 34
41 35
41 36
41 37
41 38
41 39
41 40
41 41
41 42
41 43
41 44
42 25
42 26
42 27
42 28
42 29
42 30
42 31
42 32
42 33
42 34
42 35
42 36
42 37
42 38
42 39
42 40
42 41
42 42
42 43
42 44
43 25
43 26
43 27
43 28
43 29
43 30
43 31
43 32
43 33
43 34
43 35
43 36
43 37
43 38
43 39
43 40
43 41
43 42
43 43
43 44
44 25
44 26
44 27
44 28
44 29
44 30
44 31
44 32
44 33
44 34
44 35
44 36
44 37
44 38
44 39
44 40
44 41
44 42
44 43
44 44
75 25
75 26
75 27
75 28
75 29
75 30
75 31
75 32
75 33
75 34
75 35
75 36
75 37
75 38
75 39
75 40
75 41
75 42
75 43
75 44
74 25
74 26
74 27
74 28
74 29
74 30
74 31
74 32
74 33
74 34
74 35
74 36
74 37
74 38
74 39
74 40
74 41
74 42
74 43
74 44
73 25
73 26
73 27
73 28
73 29
73 30
73 31
73 32
73 33
73 34
73 35
73 36
73 37
73 38
73 39
73 40
73 41
73 42
73 43
73 44
72 25
72 26
72 27
72 28
72 29
72 30
72 31
72 32
72 33
72 34
72 35
72 36
72 37
72 38
72 39
72 40
72 41
72 42
72 43
72 44
71 25
71 26
71 27
71 28
71 29
71 30
71 31
71 32
71 33
71 34
71 35
71 36
71 37
71 38
71 39
71 40
71 41
71 42
71 43
71 44
70 25
70 26
70 27
70 28
70 29
70 30
70 31
70 32
70 33
70 34
70 35
70 36
70 37
70 38
70 39
70 40
70 41
70 42
70 43
70 44
69 25
69 26
69 27
69 28
69 29
69 30
69 31
69 32
69 33
69 34
69 35
69 36
69 37
69 38
69 39
69 40
69 41
69 42
69 43
69 44
68 25
68 26
68 27
68 28
68 29
68 30
68 31
68 32
68 33
68 34
68 35
68 36
68 37
68 38
68 39
68 40
68 41
68 42
68 43
68 44
67 25
67 26
67 27
67 28
67 29
67 30
67 31
67 32
67 33
67 34
67 35
67 36
67 37
67 38
67 39
67 40
67 41
67 42
67 43
67 44
66 25
66 26
66 27
66 28
66 29
66 30
66 31
66 32
66 33
66 34
66 35
66 36
66 37
66 38
66 39
66 40
66 41
66 42
66 43
66 44
65 25
65 26
65 27
65 28
65 29
65 30
65 31
65 32
65 33
65 34
65 35
65 36
65 37
65 38
65 39
65 40
65 41
65 42
65 43
65 44
64 25
64 26
64 27
64 28
64 29
64 30
64 31
64 32
64 33
64 34
64 35
64 36
64 37
64 38
64 39
64 40
64 41
64 42
64 43
64 44
63 25
63 26
63 27
63 28
63 29
63 30
63 31
63 32
63 33
63 34
63 35
63 36
63 37
63 38
63 39
63 40
63 41
63 42
63 43
63 44
62 25
62 26
62 27
62 28
62 29
62 30
62 31
62 32
62 33
62 34
62 35
62 36
62 37
62 38
62 39
62 40
62 41
62 42
62 43
62 44
61 25
61 26
61 27
61 28
61 29
61 30
61 31
61 32
61 33
61 34
61 35
61 36
61 37
61 38
61 39
61 40
61 41
61 42
61 43
61 44
60 25
60 26
60 27
60 28
60 29
60 30
60 31
60 32
60 33
60 34
60 35
60 36
60 37
60 38
60 39
60 40
60 41
60 42
60 43
60 44
59 25
59 26
59 27
59 28
59 29
59 30
59 31
59 32
59 33
59 34
59 35
59 36
59 37
59 38
59 39
59 40
59 41
59 42
59 43
59 44
58 25
58 26
58 27
58 28
58 29
58 30
58 31
58 32
58 33
58 34
58 35
58 36
58 37
58 38
58 39
58 40
58 41
58 42
58 43
58 44
57 25
57 26
57 27
57 28
57 29
57 30
57 31
57 32
57 33
57 34
57 35
57 36
57 37
57 38
57 39
57 40
57 41
57 42
57 43
57 44
56 25
56 26
56 27
56 28
56 29
56 30
56 31
56 32
56 33
56 34
56 35
56 36
56 37
56 38
56 39
56 40
56 41
56 42
56 43
56 44
25 75
25 74
25 73
25 72
25 71
25 70
25 69
25 68
25 67
25 66
25 65
25 64
25 63
25 62
25 61
25 60
25 59
25 58
25 57
25 56
26 75
26 74
26 73
26 72
26 71
26 70
26 69
26 68
26 67
26 66
26 65
26 64
26 63
26 62
26 61
26 60
26 59
26 58
26 57
26 56
27 75
27 74
27 73
27 72
27 71
27 70
27 69
27 68
27 67
27 66
27 65
27 64
27 63
27 62
27 61
27 60
27 59
27 58
27 57
27 56
28 75
28 74
28 73
28 72
28 71
28 70
28 69
28 68
28 67
28 66
28 65
28 64
28 63
28 62
28 61
28 60
28 59
28 58
28 57
28 56
29 75
29 74
29 73
29 72
29 71
29 70
29 69
29 68
29 67
29 66
29 65
29 64
29 63
29 62
29 61
29 60
29 59
29 58
29 57
29 56
30 75
30 74
30 73
30 72
30 71
30 70
30 69
30 68
30 67
30 66
30 65
30 64
30 63
30 62
30 61
30 60
30 59
30 58
30 57
30 56
31 75
31 74
31 73
31 72
31 71
31 70
31 69
31 68
31 67
31 66
31 65
31 64
31 63
31 62
31 61
31 60
31 59
31 58
31 57
31 56
32 75
32 74
32 73
32 72
32 71
32 70
32 69
32 68
32 67
32 66
32 65
32 64
32 63
32 62
32 61
32 60
32 59
32 58
32 57
32 56
33 75
33 74
33 73
33 72
33 71
33 70
33 69
33 68
33 67
33 66
33 65
33 64
33 63
33 62
33 61
33 60
33 59
33 58
33 57
33 56
34 75
34 74
34 73
34 72
34 71
34 70
34 69
34 68
34 67
34 66
34 65
34 64
34 63
34 62
34 61
34 60
34 59
34 58
34 57
34 56
35 75
35 74
35 73
35 72
35 71
35 70
35 69
35 68
35 67
35 66
35 65
35 64
35 63
35 62
35 61
35 60
35 59
35 58
35 57
35 56
36 75
36 74
36 73
36 72
36 71
36 70
36 69
36 68
36 67
36 66
36 65
36 64
36 63
36 62
36 61
36 60
36 59
36 58
36 57
36 56
37 75
37 74
37 73
37 72
37 71
37 70
37 69
37 68
37 67
37 66
37 65
37 64
37 63
37 62
37 61
37 60
37 59
37 58
37 57
37 56
38 75
38 74
38 73
38 72
38 71
38 70
38 69
38 68
38 67
38 66
38 65
38 64
38 63
38 62
38 61
38 60
38 59
38 58
38 57
38 56
39 75
39 74
39 73
39 72
39 71
39 70
39 69
39 68
39 67
39 66
39 65
39 64
39 63
39 62
39 61
39 60
39 59
39 58
39 57
39 56
40 75
40 74
40 73
40 72
40 71
40 70
40 69
40 68
40 67
40 66
40 65
40 64
40 63
40 62
40 61
40 60
40 59
40 58
40 57
40 56
41 75
41 74
41 73
41 72
41 71
41 70
41 69
41 68
41 67
41 66
41 65
41 64
41 63
41 62
41 61
41 60
41 59
41 58
41 57
41 56
42 75
42 74
42 73
42 72
42 71
42 70
42 69
42 68
42 67
42 66
42 65
42 64
42 63
42 62
42 61
42 60
42 59
42 58
42 57
42 56
43 75
43 74
43 73
43 72
43 71
43 70
43 69
43 68
43 67
43 66
43 65
43 64
43 63
43 62
43 61
43 60
43 59
43 58
43 57
43 56
44 75
44 74
44 73
44 72
44 71
44 70
44 69
44 68
44 67
44 66
44 65
44 64
44 63
44 62
44 61
44 60
44 59
44 58
44 57
44 56
75 75
75 74
75 73
75 72
75 71
75 70
75 69
75 68
75 67
75 66
75 65
75 64
75 63
75 62
75 61
75 60
75 59
75 58
75 57
75 56
74 75
74 74
74 73
74 72
74 71
74 70
74 69
74 68
74 67
74 66
74 65
74 64
74 63
74 62
74 61
74 60
74 59
74 58
74 57
74 56
73 75
73 74
73 73
73 72
73 71
73 70
73 69
73 68
73 67
73 66
73 65
73 64
73 63
73 62
73 61
73 60
73 59
73 58
73 57
73 56
72 75
72 74
72 73
72 72
72 71
72 70
72 69
72 68
72 67
72 66
72 65
72 64
72 63
72 62
72 61
72 60
72 59
72 58
72 57
72 56
71 75
71 74
71 73
71 72
71 71
71 70
71 69
71 68
71 67
71 66
71 65
71 64
71 63
71 62
71 61
71 60
71 59
71 58
71 57
71 56
70 75
70 74
70 73
70 72
70 71
70 70
70 69
70 68
70 67
70 66
70 65
70 64
70 63
70 62
70 61
70 60
70 59
70 58
70 57
70 56
69 75
69 74
69 73
69 72
69 71
69 70
69 69
69 68
69 67
69 66
69 65
69 64
69 63
69 62
69 61
69 60
69 59
69 58
69 57
69 56
68 75
68 74
68 73
68 72
68 71
68 70
68 69
68 68
68 67
68 66
68 65
68 64
68 63
68 62
68 61
68 60
68 59
68 58
68 57
68 56
67 75
67 74
67 73
67 72
67 71
67 70
67 69
67 68
67 67
67 66
67 65
67 64
67 63
67 62
67 61
67 60
67 59
67 58
67 57
67 56
66 75
66 74
66 73
66 72
66 71
66 70
66 69
66 68
66 67
66 66
66 65
66 64
66 63
66 62
66 61
66 60
66 59
66 58
66 57
66 56
65 75
65 74
65 73
65 72
65 71
65 70
65 69
65 68
65 67
65 66
65 65
65 64
65 63
65 62
65 61
65 60
65 59
65 58
65 57
65 56
64 75
64 74
64 73
64 72
64 71
64 70
64 69
64 68
64 67
64 66
64 65
64 64
64 63
64 62
64 61
64 60
64 59
64 58
64 57
64 56
63 75
63 74
63 73
63 72
63 71
63 70
63 69
63 68
63 67
63 66
63 65
63 64
63 63
63 62
63 61
63 60
63 59
63 58
63 57
63 56
62 75
62 74
62 73
62 72
62 71
62 70
62 69
62 68
62 67
62 66
62 65
62 64
62 63
62 62
62 61
62 60
62 59
62 58
62 57
62 56
61 75
61 74
61 73
61 72
61 71
61 70
61 69
61 68
61 67
61 66
61 65
61 64
61 63
61 62
61 61
61 60
61 59
61 58
61 57
61 56
60 75
60 74
60 73
60 72
60 71
60 70
60 69
60 68
60 67
60 66
60 65
60 64
60 63
60 62
60 61
60 60
60 59
60 58
60 57
60 56
59 75
59 74
59 73
59 72
59 71
59 70
59 69
59 68
59 67
59 66
59 65
59 64
59 63
59 62
59 61
59 60
59 59
59 58
59 57
59 56
58 75
58 74
58 73
58 72
58 71
58 70
58 69
58 68
58 67
58 66
58 65
58 64
58 63
58 62
58 61
58 60
58 59
58 58
58 57
58 56
57 75
57 74
57 73
57 72
57 71
57 70
57 69
57 68
57 67
57 66
57 65
57 64
57 63
57 62
57 61
57 60
57 59
57 58
57 57
57 56
56 75
56 74
56 73
56 72
56 71
56 70
56 69
56 68
56 67
56 66
56 65
56 64
56 63
56 62
56 61
56 60
56 59
56 58
56 57
56 56
5
50 5 4
50 95 5
25 50 1
50 25 2
50 75 3
